"V1","V2","V3","V4","V5"
3.10374202019714,11,38,6.36986888061909,2.67777647202112
3.11665000968862,13,35,5.67681514079177,2.81093218856424
4.42200351421632,4,13,6.0602715852858,3.65567525676529
5.46968974163634,8,14,2.74011981518217,4.6118490201783
3.54104937940046,6,29,8.91282335552688,2.65349082751122
3.8842111331421,13,23,3.3661037432258,3.98974517672152
2.37129925082456,15,51,8.47498010717615,1.99241992538363
2.83700610959083,10,44,7.13053827850986,2.53096316196174
5.36942556772327,10,12,3.50666918773929,3.81351227842655
4.083527647214,9,12,3.04669134735286,4.1877782753852
3.19767516734019,15,46,5.44425400711693,2.82628103270268
3.46643079768354,20,47,5.00473007258158,2.96157625463606
4.54078940383801,13,24,4.10740251131817,3.49294015626645
6.24133813163744,8,14,3.76502227400835,3.88903156661341
4.15444855738493,8,18,4.00623761109011,3.82524403494598
3.15871028415523,10,33,7.03147814399726,2.57917996257049
5.46875383406203,1,3,19.6078640053335,4.13870583056161
2.52373166747022,20,98,6.79947041820427,2.26373901203055
3.92831346260527,10,34,6.32281783501279,2.76253433531079
4.35735259441884,6,22,6.02191711931194,3.29684223732905
3.10359775764697,9,37,8.06451796627056,2.42404520934043
4.83415770417105,7,7,2.26439024150769,4.67374168955945
3.65322275412395,7,15,4.62046054957069,3.61608745392381
4.89002364788435,12,24,4.13523244792873,3.52827344640162
3.87275267361281,4,11,5.97087309653983,3.68420612805607
2.65016054146972,6,29,8.84612337189332,2.65966569380285
3.50156854843306,7,14,5.45314988185381,3.3430625551545
3.40186041136859,11,20,4.51414860682876,3.35305796289643
3.58689907953917,7,25,5.59135848836856,3.29158764540227
3.64682967611965,8,18,6.19702262432354,3.01812709695288
4.42840099106278,11,20,4.43918016348487,3.38581224128051
2.75188547354949,13,62,9.04357664300834,1.93056762499398
5.09027708275727,8,13,4.53301388937733,3.53274625940295
3.84677339542022,8,25,7.37837978130048,2.71687766738643
3.31135799162277,14,29,5.14942463644584,2.97809327858247
6.10983201439956,9,21,3.64600539356543,3.99088872520706
4.00346193904655,10,24,5.06669307052135,3.19993969434716
2.2546107423149,14,68,9.97738011740707,1.74091010732627
2.40756718292015,13,63,9.86963862089621,1.80663936366354
2.94070618010135,13,40,5.88056898543381,2.72858168447951
2.98120139179994,14,54,5.84070700791787,2.70395663796091
3.66142703331052,10,33,5.65262655628073,2.98527579201532
4.05729832816333,8,16,4.5080117092355,3.56563093488809
3.62466911497227,9,29,6.08698149238576,2.91350762137244
2.99039044719597,12,36,5.93554361171768,2.76284385417311
4.24753784387025,10,24,4.57317561668561,3.40898830140007
3.3821457807119,10,48,7.13801118517708,2.51498152032567
3.06625224718098,10,30,7.33071801889517,2.5180659026451
3.57978196291352,11,34,5.77506010161541,2.8770034110562
3.69091849322442,7,27,7.41878762047862,2.79901226963059
2.71384456152138,12,49,8.58504061614219,2.08587349942643
3.04214115068359,19,67,5.91658418822556,2.57574700715401
4.34155136228825,6,13,4.31272418980388,3.85077940369972
4.18120698255328,5,20,7.15122643377202,3.19240275229603
4.78965424757278,12,21,3.46261939391265,3.92347724278144
4.02761706681404,20,35,4.25522096835868,3.33613397472894
4.96014628137037,6,12,4.64852084264385,3.70560438569274
4.84741329537147,14,19,2.86912311056422,4.30197212496961
2.61897095157647,12,50,6.47721153485016,2.57431876154585
2.45852452048112,15,64,8.97399648370461,1.8677419992702
4.90781062972352,5,13,5.18967310827948,3.70179206315216
6.74881632511996,5,9,2.88877702288387,4.62025259993735
3.64150192721714,13,31,5.05805877428369,3.06062355296917
3.95192183676646,7,18,5.21934317452538,3.41321508281684
3.42990693271624,10,31,5.95695104629625,2.87907788426138
3.40155790829803,16,47,5.49684078749769,2.78873031139324
4.2677297591741,3,13,7.60986106281968,3.60048754508808
3.11244068753861,8,34,7.01593662972756,2.75245750666198
4.22707955230597,4,12,4.79644146960932,4.00834761876169
4.43848443064541,4,11,4.47116614234267,4.1032449659023
4.99008297267079,9,15,4.41869367248478,3.501829992389
2.60630163121707,15,48,8.25178257934265,2.03810096916041
3.41002502398923,13,26,3.78394961345844,3.71481646444851
3.54866808225776,2,0,0,4.28569036104396
2.18646776442989,20,94,10.3264033560018,1.56096390314644
2.85588095405235,9,34,8.23770547913886,2.40396617722
3.56194155008154,8,17,4.88953452188988,3.41085054044335
3.98390386931929,15,31,5.27301980406133,2.90462767792058
2.42209919569079,18,81,8.69739757539668,1.84304758957796
4.99776125688115,9,20,3.5982098762713,4.00935277306248
3.71050966910629,8,23,5.31076659274524,3.27779773206895
4.69614746305783,12,19,3.45495971664258,3.88923334528338
3.890909643642,9,20,5.50769511523495,3.11667331391831
4.03261852934333,15,27,4.02662973872762,3.50259345252322
3.35650342690115,14,40,7.07593158877557,2.34776096567551
6.29400839283631,5,7,3.23529361154334,4.32578795718345
2.66220481709355,17,64,6.82357279017522,2.30981961921376
4.3203953733245,15,38,4.58490234658601,3.22158256979005
7.18529358146672,3,1,2.82010712647507,4.21712540614835
3.15734813650118,10,30,5.41541535651937,3.07333052380509
2.60627239893728,19,80,7.32667849048266,2.1364050321623
4.3039054937341,11,25,3.89283201136751,3.73345558168091
2.0895419834047,20,80,9.79586050774831,1.65469126554536
5.27425568084546,10,15,2.86168299123034,4.38677693288475
4.2058002979524,7,25,5.61458246891194,3.29330399455365
2.38095789456771,13,61,11.7129275007391,1.58718148347858
3.82244759475972,12,34,5.26053168315778,3.0199456473944
3.00089141006111,17,64,6.36725848980565,2.44738690948969
3.12733402886882,9,38,6.64015205572215,2.74219620285921
2.84924469994215,12,40,6.44671307182834,2.60083167131219
3.33184433813042,8,32,7.47835113872409,2.65743918273436
3.57846967043391,8,14,4.94090845994299,3.38617894590925
2.4993565243449,10,57,12.6472196638006,1.67073805052445
4.32546199348246,8,26,5.71090342067625,3.14193835141688
4.83101776281973,4,10,3.84857289581706,4.3304573822818
4.57684112597558,20,57,4.80638454357697,3.06750333144815
2.32396080358238,16,65,7.97597623958921,2.03879326336616
3.47132577461929,11,35,5.64775270039998,2.91823858100934
4.22848308106563,4,15,8.44433806477983,3.22287723085363
3.87435540235662,10,22,4.79854290642884,3.3020072178763
3.92567847613601,9,23,4.76428067143627,3.39246904144432
2.91313540082405,11,43,9.02307426728958,2.08797701817871
2.67254898399385,15,51,6.79875543800827,2.37253159420968
3.52362183166102,20,68,6.97442336157877,2.24025456523035
4.18603480974747,8,19,8.84248490375898,2.51456037202679
3.67935724119939,8,27,4.32547078727818,3.72173362773741
2.72797776698844,10,32,7.0445439129853,2.57677652297617
3.04292079594949,9,28,9.15425323295675,2.29528444307125
4.08729939318479,9,24,5.05273018081384,3.27925589683173
2.11704502616799,8,74,18.7727187531702,1.39344279659455
3.7336947173731,9,33,6.16446147160012,2.89768157717338
4.13042464428014,11,28,4.06758172603751,3.64674070583527
3.45435134795793,13,42,6.52063346315687,2.52850110438925
4.52414022465199,4,13,5.84938398826238,3.71146103815819
3.92026896240127,10,30,5.61922301103709,3.00442334918706
3.0540367607302,12,35,5.37645532737764,2.96664958907781
3.71017817082817,16,42,4.83022365479176,3.08636691198426
4.43652257531612,9,26,6.35178445534093,2.8558189127282
3.41603186915074,7,5,2.9872530811215,3.98130490238313
3.30573805195547,13,44,7.38671350343021,2.30320417697262
6.85108163181222,4,7,3.42233087732848,4.40624263897098
4.06754296993904,5,19,5.1737686690355,3.71807581015798
3.63141167874366,16,39,4.99100895902793,2.99815275475587
5.17936166202118,4,5,2.58860514200106,4.66505255141039
3.85733426402556,11,33,6.07965534902913,2.78386157752585
5.55008885173003,9,26,5.08407208216794,3.2791794510333
5.21353012538128,6,15,4.7403955077726,3.71075564398367
4.22390058847893,11,24,3.40323873315435,4.0759159544238
3.16339805710672,15,46,5.5758591448905,2.77751597697255
4.05713223334837,6,31,7.11475704965126,2.97162792564463
5.48164742594038,11,12,2.95818598181805,4.09781859687957
2.49933032584222,17,58,7.47915207667583,2.1537921040241
3.5726718294987,20,60,4.91100844162911,3.02095213763737
3.45113594211522,8,27,5.81501362830594,3.09909295919387
4.76833479146599,3,4,2.45090704791944,4.85176190106256
2.24615464470249,9,51,12.0351927048983,1.82540024370133
4.05639824940604,10,17,4.16694853920344,3.56267851930425
4.33139873570525,20,50,3.84155009868411,3.69778841988997
4.21168010076981,8,16,3.81870533713533,3.88393404075094
2.49848863884458,14,49,6.93299634699869,2.37214988267993
3.17218263960502,10,28,6.63622449521019,2.70489190870204
3.72388177147087,5,16,9.79634762548537,2.83624938841516
3.99887935862461,8,19,6.01240747510522,3.05950838444272
4.05571700685593,6,20,6.84780667759011,3.10260568746942
2.92471372938459,5,38,10.2059446081291,2.5660838048738
4.31334930057463,13,31,5.00774870758545,3.07526339684498
3.05732458816285,13,35,5.00355891061536,3.07696899225393
3.25071281675334,13,34,5.37171583134466,2.92100057686787
4.21739785851306,7,22,7.84377059197416,2.75056210581195
3.79909668836837,13,34,5.36931375520968,2.9272721767269
4.59932295017071,2,13,7.21624769612039,3.93499627170389
4.10329725788744,6,20,5.26303290007834,3.54154420981566
4.50458356797574,13,25,3.46752737520379,3.93977319696677
4.7791591447713,8,13,3.10273321518125,4.27712142784131
4.64158635793952,5,7,3.42993442861175,4.21548457923266
3.87138382046259,10,18,4.71956541267979,3.32968274610678
3.24404688896861,8,30,6.08702232979967,3.01139042149926
1.63162933777695,17,131,12.9351342838974,1.26905260242534
3.50994033033253,10,42,6.51309986207117,2.69616772206721
4.11323820388095,6,19,6.11773963580617,3.27191499338237
7.72890626961233,8,8,2.80605187642651,4.23934114685777
2.8698262649563,14,30,6.84609672016068,2.44216384592703
3.49649575613831,9,34,6.20198294356881,2.88340493374997
3.32776878825388,6,16,7.02803657233591,3.09102093855632
3.85521848823293,12,34,5.31581158660836,2.99515400972438
4.26039892065431,4,12,5.23815025078116,3.87040129677187
3.30912951432072,7,17,5.98077945614938,3.19140333290806
3.65491859198904,13,29,5.24361497467606,2.97831724512206
3.99319164339191,4,18,7.73787500121988,3.28520709893507
4.67743226818424,15,28,4.12434384143393,3.44265528912432
5.2713438203854,8,12,4.60257670025423,3.48430474682555
3.03198527570085,15,46,7.43340863352462,2.21717143251093
4.05903703603591,9,22,5.30742810894706,3.19131724196799
2.40828096757314,10,55,10.4419704658592,1.90377716423079
4.43932647334417,11,15,2.87809548150597,4.30607846005845
2.8587650699133,13,49,6.6744646920373,2.47666968067374
2.7251069101878,17,83,7.25816133745515,2.17274416013811
3.01296694739134,13,48,7.61396732429654,2.23643933110651
2.54807989605274,9,74,14.4823072531817,1.55626915868262
2.73728520983413,18,77,8.20615504174228,1.94470944961824
2.94260397921766,6,34,11.6113424578215,2.2803817959699
2.20288348894199,19,79,8.08572998611389,1.96290902683339
4.39237544291491,4,19,10.7190120867007,2.88137603538373
3.61052410044145,9,25,6.81840936027525,2.74352884711393
3.37904233578192,6,26,9.10594537756158,2.64258137697266
4.13398416185456,10,26,4.25040577800413,3.5952068762177
3.76246518030434,8,23,6.44159564335619,2.93316901086013
2.91590628514518,8,31,9.06588073012273,2.37426971061852
3.84142968223568,7,23,7.98673233995466,2.72645153801222
4.29523056147828,7,17,6.42775270313758,3.07872577671004
4.65558816954527,11,21,4.04656913322769,3.60107085748957
5.80487779943538,13,15,2.69417062725644,4.38481514722106
3.67037498770141,7,14,3.9404010758898,3.90106836611396
3.77397884230865,14,32,4.39274135874572,3.35223784423598
4.43429178709504,11,18,4.95912894387637,3.16869372941436
2.58342620170255,20,74,7.99414566514721,1.98007605501316
4.33575573324562,8,14,3.59930199907486,3.9773127072732
3.7325801650737,9,27,8.29876753330664,2.44281941013447
2.92801610575764,13,30,5.64097567325627,2.83292966793713
4.67613738665759,5,13,5.58246998178412,3.58974206438317
4.00568611663991,5,22,10.8576789743992,2.63523887570292
3.76607441892146,8,33,7.03091818851335,2.74874182573195
5.68986303818655,7,13,3.9348908384861,3.8867352217489
3.10872350944914,8,37,7.91278999883616,2.53676192053738
3.5990942588214,9,36,6.55795051662447,2.77833910665156
4.2594203185582,6,9,6.10097008882762,3.32337660281959
3.5400571471775,11,21,4.94515805068443,3.16954358909614
6.15641954526636,2,9,8.00900553797427,3.88523873242695
6.19256376916245,9,7,1.52006773828645,5.41973932120358
4.2919103442847,8,16,4.66261519611566,3.49176618003877
5.05390987562855,13,17,2.70125869452273,4.44808114328859
2.20177025850346,14,77,9.88856279176083,1.73627481139814
4.1671478629944,7,8,3.73612146492579,3.84868967445546
3.47065517045789,17,49,5.41408941711753,2.80122587666098
4.70746316316517,5,13,4.76069770051613,3.84034008903091
4.28876865200198,13,27,3.82633371728832,3.6937290969105
3.99678166273311,8,16,4.61830048461441,3.51839196446598
2.08546447666859,14,91,11.0986029788166,1.5584788900134
2.97874840226911,10,42,9.12756237445257,2.1342096028757
3.51700428862974,13,35,4.59360623608883,3.27504507027104
4.3486921862403,10,15,3.21020671438383,4.10197979063981
3.8619896729665,6,20,7.66296387472554,2.93741809746339
2.5768126937513,9,35,9.07233877608282,2.25416470024334
4.4044919247595,15,36,3.85722466020954,3.68308219283806
4.71222002972498,5,13,5.88259886610325,3.51595572894895
2.84921917245073,13,36,5.23923801722078,2.97965391994736
3.99404207849279,8,15,3.84085275186199,3.85955688017084
3.71296108593551,10,34,7.3171846919251,2.50726592436026
4.15764877241876,7,17,3.75133555010739,4.06867592687884
3.70924256975727,7,18,4.52278845307797,3.67871301917472
2.18379667582898,10,81,13.3584263095499,1.55510374425391
3.98887476833549,7,14,4.42187471618224,3.68228445777914
3.18657103356852,13,36,6.11154993574382,2.66815953492758
4.60911355295791,2,10,11.3535394009733,3.54817448914491
2.95513453474387,20,92,7.09128471395489,2.18268909412383
4.90891822021747,19,26,3.14246685099575,4.11391939511001
3.26039727847385,8,30,8.04973142302144,2.54896365125321
4.67895040807108,5,10,5.59550254665496,3.59925996299922
2.88617523293913,10,31,8.68250906787343,2.26433327131187
4.48049212468292,5,16,6.05853525809064,3.44465983038818
3.43595729690792,9,36,6.75552724013863,2.71973864842125
2.46182281737735,16,72,9.82248207894105,1.70448493207487
3.36342691622333,5,9,7.58758872121494,3.24533502665549
4.96188829020692,7,8,3.51349556880216,3.92897755703202
5.03235654169971,8,16,3.67097809068158,3.97912115450607
2.80074370662108,20,87,6.52957500163473,2.35148456252654
3.93710817287524,10,21,5.09433592376315,3.18197523436488
5.11196100221647,9,19,3.51926001038212,4.04531093930432
3.96644108596788,6,19,6.73893216579733,3.12335338992564
2.18343223860539,20,103,8.9175431791566,1.77277436242733
4.18719674634867,2,7,5.51583310939313,4.29150528972407
3.32054321293741,8,36,9.92948274813231,2.22396241485661
3.15100814719767,9,30,6.51782263916561,2.80357094603538
8.35912948889396,2,4,4.1996790703139,4.502050668089
3.69330642275314,6,17,6.73138753285849,3.14211473944165
4.20665094644929,9,11,4.4488806360305,3.43578472207311
5.67459923951022,17,25,2.61334218988467,4.69557647125782
5.7556785547054,7,11,4.02034989909677,3.82094143830518
2.10680644772233,20,101,8.55754856395266,1.8466678247015
4.94168739374482,11,25,3.75113982196688,3.82736447877855
1.77370399967042,19,142,11.4476443603539,1.39231744978741
4.64227029260826,5,13,5.32039083998778,3.65825931875256
4.9500165666547,6,18,5.69180443665614,3.39529456967648
2.04294374591855,19,119,9.99174724731246,1.58980338007574
2.77033197711648,6,32,10.779469966833,2.38259288894292
3.73966149326333,13,30,5.11358096782836,3.02819740003966
3.88390773111402,9,36,5.79107568426717,3.00333624338819
5.3213996542776,9,21,4.6007594530826,3.46097200056208
2.75575150109835,12,42,7.49016333157477,2.33032171269848
4.74436675205546,9,21,4.06309454159347,3.73355526526572
4.81874776154889,11,25,3.47557020432344,4.02952364292355
4.28332973843079,6,10,6.2586733808456,3.29407805451925
2.59290518765708,8,51,10.0438831489445,2.14442458884113
2.18076114580728,16,85,10.3458592978993,1.60986248439272
