"V1","V2","V3","V4","V5"
3.03729670016633,5,6,6.03845926222577,3.21573142651109
3.62735821716117,4,0,0,3.64312442425386
2.62433693168668,5,7,5.92842192850538,3.18891551612692
5.65354813142394,5,4,4.35779826345875,3.41837830038609
5.89604337223357,8,5,2.70751073462023,3.77764344653496
3.76556604791033,6,10,4.74990506919334,3.34960079299243
3.18143569698985,11,17,6.36785385086454,2.6086941945697
3.90831089708687,6,12,7.79359792354542,2.79802387507517
1.61681559530239,7,39,19.4051431894687,1.57920353634975
4.24939043673027,3,3,2.94916213039528,4.02093481822391
4.10248819685107,3,2,2.29622923747471,4.04576974047329
3.65574475066982,3,3,4.17004588227047,3.65657200001301
2.24163940652494,5,8,9.25063905471272,2.82923992341458
4.27763911452111,5,5,3.03785856022166,3.89768349248502
4.02610407668885,2,4,6.71281885637018,3.6593200330732
4.25211150851989,6,5,5.47078679626379,2.9113277282898
4.63092853916351,2,2,3.2357881097818,4.03446227088187
3.20718705286116,8,9,4.16283648392709,3.33423936797526
3.90534546085304,3,4,9.50880728168153,3.2699522257281
4.13124643163826,4,1,0.996472083054932,4.17027473367841
4.87643183192251,5,6,3.38883127955214,3.83954000200976
2.68064543889074,7,12,6.45499290655603,2.88253914793049
3.58155563328194,7,8,4.25510362513038,3.40192364567163
4.16587701119358,4,3,3.63431337615807,3.69679122960714
1.86332135478152,2,35,47.3844679471308,1.65737022213249
3.8929612672393,3,4,3.04425478483061,4.03620352530585
3.36348515341896,3,2,4.33401448723781,3.59288970763427
4.27640816484518,7,7,3.52487693092258,3.6728577553804
2.06826082735133,5,20,21.36192655768,1.86355421985628
3.50043317869139,12,11,3.24495863286172,3.5941299409312
3.52577199624176,4,5,6.34999170256087,3.15510328594911
4.8005361567999,9,22,8.06269305187875,2.39255943487242
2.9253496329118,12,21,7.35588176397847,2.37948237885356
3.17800841419857,7,5,4.48775804081886,3.25843630497794
3.39764154095965,8,8,5.66103066827951,2.97138082418573
4.37696296116391,4,11,8.95049030981408,2.89737069564903
4.15043816149041,6,6,6.81136138806476,2.95926633629114
3.74866493002135,4,2,2.30329696304582,3.90361072147851
4.86170340350139,2,1,2.78139196947669,3.9297761971525
2.79660182020199,6,18,10.5298400090687,2.34509660509357
3.01136920908236,1,0,0,4.01902869664915
3.715061525455,3,5,5.89825855191292,3.50305684523489
2.31245271682843,5,19,12.8326326099946,2.2904524911401
5.22516977906899,3,4,4.14327751508419,3.80767674707882
3.11021101664967,8,3,1.4302248621923,4.35567971153079
3.37981632388576,8,14,5.5285507177513,3.0189931624917
4.65549757310329,3,2,2.54825005635042,3.94985644038009
3.47917700622333,1,5,13.661303204289,3.50612038820955
3.51004040185929,4,4,4.62407989142786,3.47542468044433
3.73512752674367,2,2,5.12889540290334,3.79188463992733
4.30573471277089,5,6,4.92127675739635,3.28433224310131
5.47702922013333,2,0,0,4.09025462740322
3.74048089239894,2,3,6.65264633690964,3.68065471317451
2.63661363847783,5,13,11.6562314347158,2.53758083494974
4.87162845460184,5,5,3.69317669466342,3.66756119529909
2.88030695774977,2,1,2.01087969453488,4.03009295611831
3.64703406399529,8,9,5.62040098560531,2.97120912648291
3.16599908098826,4,19,11.8863290663953,2.52136055030048
1.83359799785342,11,31,12.7857602542407,1.65247511918306
3.55319226661841,5,6,5.88801586001127,3.1618796029718
3.98432864731229,5,10,4.74351653557076,3.5005269356721
3.37531559749732,2,1,3.53990864284442,3.86386365122092
4.150329905785,4,2,3.26163841120476,3.53022495699747
2.42350260224369,7,10,7.6669542108222,2.73323911108237
3.9921262777949,4,3,3.63155836235492,3.61663115374579
4.04950841642524,3,2,2.32501569040608,4.01775906896539
4.54857231330902,1,5,11.6448318538263,3.58762560754744
3.20784383043514,8,14,5.57932362622759,2.93736900465524
3.77347081768105,3,8,11.6098341938309,3.02780785073509
3.94755088481573,4,11,7.51304707683617,3.08844743459578
3.45003660422639,3,8,8.08273183475164,3.23961227627607
4.75121016466378,3,2,2.79698953748397,3.89423495756646
2.92248902216814,3,0,0,3.68958419034737
3.10025491765817,5,12,7.94461841804643,2.76715859074908
2.50024354021039,7,10,7.51517211862174,2.74530463192778
3.53840462764372,5,7,4.7641202777383,3.4542407656896
3.45066443608039,6,6,3.3072999695567,3.76892288133404
4.11980630558605,7,5,3.80938995669347,3.3411718858357
3.17858971815547,15,23,6.4463098945473,2.47594129425498
4.59314697912303,7,3,2.56184115552835,3.58757659615406
3.70351218614735,5,8,5.67296597670412,3.26215778752667
3.79619123840505,3,4,5.0270550365658,3.64731100521893
2.27665570114887,3,15,13.8399796567604,2.68856306077027
3.82714607157872,5,7,5.49170329653689,3.32478183098547
3.34283541112144,4,4,5.80923647883284,3.37308949669508
5.24249576124566,2,0,0,4.00668966856132
3.25142355015006,7,7,8.75263286246413,2.68957517040454
4.5586218421133,1,0,0,4.18344686042035
5.15243449428156,2,2,6.93133664574608,3.61886981935873
2.83295431022991,8,13,9.07019027508377,2.43194447581167
4.65817854542646,9,7,3.2146233499624,3.665836992656
2.87836601390163,7,10,5.60642623138925,2.94108378900482
4.54833737746832,3,1,1.20342154496128,4.12406952736965
1.69562342431925,9,30,14.2704327333077,1.76971277272289
3.68020605504714,9,9,3.874904696818,3.39912367676
4.22428322386048,6,12,8.83842576869977,2.65779099922515
2.79650635718829,3,2,3.4963891015513,3.76009306772338
2.58395333436919,4,10,8.73806112055122,2.88316359932094
3.43660230947291,3,8,17.1061131940847,2.73917218611544
3.64663566782678,6,3,2.78889659516711,3.64910765937049
4.77158785728666,3,2,2.52574896759978,3.99272494004568
3.5749317120597,4,3,4.31949236277611,3.51256710311129
4.38940964589677,2,4,9.1795113485941,3.49097859192285
4.80946018749624,9,8,3.72220246469222,3.47795552469834
3.90856703315256,4,8,8.16847902528018,3.05315508774297
5.70828447252145,3,1,2.14437184440799,3.8676026347595
4.69012758920194,5,4,4.90554421573456,3.36774957542891
5.36439500942389,2,5,5.77477323971951,3.72223255801311
3.29952978536635,5,9,5.11812810069338,3.40958557280231
4.31635366176811,4,3,5.39893219150409,3.34383634616974
3.40975994536294,3,7,10.4094155440128,3.09394774444303
4.1415482658014,0,0,0,-1
3.40379662878911,4,3,5.79155438969877,3.38310914308615
4.96429882349839,5,3,3.1999246923353,3.66747113234589
7.11051118274013,1,2,4.65636280644106,4.09022547678505
3.81395894566539,2,4,9.48992916229048,3.47235773599032
2.69444008967475,7,14,9.73537039119006,2.33463609854834
3.6755866733163,8,2,0.799301835105741,4.80014661312303
4.09922635870001,2,3,3.61626976116431,4.04357409222145
3.84033967940401,9,9,5.55145795283761,2.92710953263894
5.07999986319368,2,5,7.42238585786131,3.57773039430853
3.21154610256609,6,15,10.4843438593162,2.43536108072534
6.10501302215718,5,2,1.74605805855547,4.03571320940922
2.76100609040097,7,13,6.63218302892268,2.84164192473124
6.01597718116038,5,3,3.03385537266736,3.6657699907471
2.81777244639946,5,20,11.4956744705846,2.3460648584949
5.37790862492852,5,3,2.67319346811104,3.78185861529475
2.86766538089036,4,11,7.00653282494989,3.13990064760518
2.88971259614599,5,6,5.49677275225536,3.27381411276552
2.98567531355798,6,10,5.93165264393799,3.0010472925795
3.54475777351667,4,6,6.22003856780366,3.36455237433695
3.47460857256421,5,10,6.42725502146226,3.0834932749817
2.74048912651815,7,15,6.49213657001293,2.89233422372428
2.41960605969361,8,14,7.8494632081252,2.11501290113818
1.8462965739128,3,24,37.4953645922195,2.07220989532279
3.61595391991533,2,10,14.7613463920331,2.94951803082894
4.32920477918098,0,0,0,-1
3.03711419830393,8,8,4.52658093156159,3.22433430558338
4.40972656571409,2,5,15.5810125935515,3.16648579774994
2.1227295620699,11,28,11.6171671924904,1.8323318483786
2.25743265774348,12,40,13.3351074274762,1.58155568193034
4.63229051416098,2,6,7.89150143934763,3.52949935591051
6.51477145100863,3,4,3.52112994187108,3.9440053407246
2.89873719448826,6,19,8.39514002513793,2.6230264059634
4.19373686045499,3,5,5.98864783520073,3.52483981596441
3.44508686264216,5,15,11.0349801730637,2.49376764452572
3.25124727238699,3,3,4.26387131798703,3.74868328408334
3.88510534619887,2,1,3.92945107528494,3.82605606974377
2.60954022439406,6,19,9.80935465072936,2.32005713403615
5.48480399063959,2,2,3.27012625200961,4.00603172967135
3.43104114517549,7,10,5.07582554569495,3.22037225947232
2.41085253629934,4,11,7.53181537866624,3.06955512725578
3.05550178560692,5,14,9.5451485008614,2.67875619721182
4.36687395568177,4,6,7.94049326244061,3.10327959327155
3.55642946332656,3,1,1.37084776962696,4.02830002313399
3.46993541689214,5,13,8.80944167027021,2.75036741151899
4.57994767743624,2,5,5.86428174007754,3.75119687911945
3.22434694338599,3,5,7.18482068503207,3.39990761474643
3.50100285816789,4,1,5.44365652554375,3.36761255713332
5.00849157559558,1,0,0,4.01173314766435
3.57650802823307,8,8,3.25096359343327,3.73829819552058
2.66615177563601,8,27,12.0249157589929,1.95177369022272
3.54139632337296,3,0,0,3.9059934797821
3.78225840850768,3,4,11.1299679577529,3.1563494820942
3.36776820449652,5,4,4.21268134465581,3.49144425838201
4.43046949474138,6,5,4.04520591563223,3.46734462134352
3.24467649717797,7,11,10.6975383754816,2.42097412480751
4.07757566082941,7,7,3.62030645935655,3.59439898841892
3.16120506956169,5,6,4.62783222558254,3.46790498470955
4.75598769825584,7,6,2.76063199688495,3.91388411274786
3.36627591010409,15,21,4.92663020505041,2.95727872664768
3.52399990776448,6,7,5.57375146618644,2.99511606395434
4.68348515242388,3,7,6.86460058463969,3.39499819662371
2.59014916661175,2,6,11.5512630843322,3.25563633426945
3.64514392021027,2,1,5.31279900550571,3.75696885466792
3.30339395322497,7,13,5.89741566790719,3.00024600331822
2.08475205402234,4,10,15.6155608996441,2.52577078825777
4.17511095318254,6,9,6.67729914425954,2.92814703924436
4.03495484956944,5,3,2.89842472116745,3.67496027335672
2.56040504893418,6,10,8.31976545902866,2.75152689802788
3.41357940952196,2,4,6.32073093730413,3.70615273868986
4.30333243856473,3,5,5.35979271632086,3.52043147965075
5.50180365813968,1,2,5.70171964060926,3.97173974293488
2.48350829449046,1,4,34.6597085108458,3.17227784253263
3.56382849741251,7,21,10.039177129012,2.31594640950146
3.29134278102055,11,15,4.98925965978143,2.97127467138226
6.37787794675344,4,5,3.97807763173589,3.73654526502039
3.33733308971573,2,0,0,4.19148179005252
5.21712776270167,6,6,2.79849507929536,3.82033882097183
4.91721814128899,2,1,1.02246106897309,4.39645652121826
3.09895523392446,6,12,6.82271847711601,2.92800398030786
3.49529582719881,15,22,5.60309864872457,2.69191483935377
4.33533381948386,3,7,6.17399595439016,3.47274017770689
2.64511105720083,7,19,9.39691694580626,2.40725039281298
3.56717501727156,0,0,0,-1
4.08724238190936,6,7,4.44998794994227,3.45053123859589
4.16821383384314,7,11,6.11868809432763,2.97902642302374
2.923632130603,3,8,13.0787938221994,2.91490059075288
4.69757425762016,0,0,0,-1
4.86571713873584,1,1,2.51534344894082,4.21572807183797
2.49621789499769,4,12,6.99258513244929,3.16216139934226
3.55017663564719,5,3,2.58818988120934,3.57744577915482
3.97745696281697,1,2,36.9492667715171,3.51706509841597
3.71264539269792,3,0,0,4.00772014709205
2.91829606196063,5,18,11.5325270081134,2.40572909760318
3.87762717322777,6,12,6.44853944184636,3.0010628800128
4.18691793331033,9,10,4.76315112983952,2.9542677984856
2.87824284230961,6,13,7.89899999056652,2.67823420928241
2.31741437399254,3,7,14.8256937624709,2.90156253208398
3.57849711233465,9,8,4.17957067605776,3.32212031791447
3.86577919230462,7,9,8.4248655064167,2.67029585244337
2.96573865102508,7,9,4.39450564128333,3.39319101266688
5.78149540314765,4,3,2.5068096779965,3.97906745863281
3.06696777267609,7,15,8.12883306863754,2.4701288507025
3.84991128205247,6,7,4.08008206720898,3.5016831384158
1.01311258287493,10,106,47.0540214943633,0.719760239276452
2.97009287250768,4,3,3.33451907352292,3.76926104124017
4.20748546402198,2,2,4.25104209915926,3.86094762275143
3.22665191631074,6,11,8.46490611727481,2.72166487989729
3.05279764061002,12,16,5.12635409538983,2.91715723187233
2.56136563447101,9,14,5.73031660016698,2.931860869558
3.99341683186906,2,3,5.64606497403639,3.74870050384083
4.54909008669108,5,5,3.77450316446978,3.61048647762313
2.78849652296977,5,10,5.90963044680879,3.24251407119793
4.79836899876644,2,0,0,4.14585458818636
3.50048390660565,4,9,7.89933611235256,3.07669586468841
3.1877761616495,10,9,4.42367429553204,3.11820171207013
5.5683656214743,4,1,1.17970937994646,4.04554399487044
3.89630277536754,5,6,3.97777610381037,3.57688470567727
3.31122358331535,9,7,3.31524658974439,3.55206456314853
2.90731251192966,7,8,5.4080660444345,3.11310681907594
3.13586793053434,11,14,6.13164363756703,2.72589708519534
3.78482901681708,5,6,6.55202944534223,3.09743298749163
3.5549769935942,3,5,4.01118639954814,3.89016964904245
2.29781379661013,2,3,4.96940243878229,3.8280569020058
3.44240980968529,7,6,3.71457878035368,3.45442496987516
3.7662206426992,11,11,4.27243222833832,3.19589693608002
3.68106762158018,6,3,2.17206543893748,3.85846181643116
3.19431541419673,4,5,4.88875772506047,3.50045988319739
7.02961775319444,0,0,0,-1
4.34956707143921,1,3,8.2119861119122,3.84387594115041
4.9183488607374,2,1,3.19091275786149,3.89004766404092
5.99012129133615,3,0,0,4.22122374911872
3.41482098993527,4,7,8.93933266522688,3.03804969500417
2.64397389680332,8,25,11.0585003053941,1.98638340957734
4.20001648660469,16,15,3.77360820583021,3.42199041976685
3.88382524054539,5,9,5.70759090802755,3.23955182037746
2.69086420984633,5,13,12.1653197763007,2.37722767040729
2.91247229012492,10,16,7.05522231452469,2.56740863385789
4.34660751916584,3,6,6.51915623382095,3.46101767425896
3.51751165533196,8,10,5.09641819321002,3.10363648960128
3.9576338548538,1,0,0,4.08983112728287
3.24947467442655,4,4,7.08472492441973,3.25987780631102
3.35459605763502,10,13,5.95614536659486,2.77791188594755
5.69388591678739,7,11,4.87488572260975,3.22791663374161
2.94534612020206,4,6,7.41325517918314,3.19633245246402
2.81355670886426,7,17,8.10810022478898,2.5958653862183
2.92653508875279,7,11,5.35430535082504,2.96543514773332
5.26959033310441,3,3,6.16288357615934,3.46323847253159
5.97180711950855,7,4,2.78961518023053,3.68268183707178
2.55462901486919,6,21,14.7493105829559,2.00754151119753
2.78694597544402,12,17,6.44300079696142,2.52207598803149
4.07736364442839,3,0,0,3.92987884231995
3.18788601196809,5,7,11.8364338536498,2.70189228189816
5.84537984700746,1,1,7.13158509472771,3.9223104218681
3.34424654753478,5,3,1.7332922679353,4.18552222371739
2.19479338987585,11,23,11.6715577070289,1.79758205637584
2.8335420887383,5,9,7.63661995083323,2.93754385753699
3.22340588354166,7,4,2.91561227574214,3.5662058722266
4.02166557766551,4,2,1.51969970397992,4.25061477255297
4.67987713871142,5,1,1.05555226208316,4.02106289673748
3.93175974608175,4,6,5.20351744341274,3.28477344716181
4.23807054753135,2,2,3.58321509857145,3.90633968351525
5.08421014366105,1,0,0,4.00493352836213
2.05658535216562,5,32,25.5834949077728,1.51109112790906
4.4194980099466,1,3,7.90828276811857,3.81968958514786
4.72431877301544,5,8,4.98280522845178,3.43769375894473
3.9356676481309,1,0,0,3.99241691027624
3.56055132051328,5,8,6.72890910460068,3.10914897429643
3.48237633648308,6,4,2.52280676205496,3.89470537703466
4.79921715908847,2,1,1.04212004813857,4.41592214140069
4.12365728074963,2,10,14.722041178638,2.97262015824911
3.72020172749888,3,6,11.602148262374,3.08116179890737
2.90591918736002,8,15,8.14239834976167,2.51651410305494
5.13612692334855,2,2,4.67875362866504,3.83778288511622
3.45783731193835,5,7,5.61569170127925,3.28066870003882
3.84248905461184,4,2,4.21372152821895,3.51455576211689
5.00807342679663,2,3,4.89313871415539,3.85353510718891
3.46698188178855,2,3,7.33075262969188,3.62023456023192
3.12557927088496,7,7,6.12092302281645,2.88921150502163
2.81525017793758,3,5,5.41911570283817,3.58567541215599
2.83216749056823,8,17,8.26442260746339,2.46748550070376
3.99217947390705,5,8,4.86911315804525,3.40123666118829
2.66448591727695,8,23,10.0665434770743,2.14910995795666
4.99073382673699,3,3,3.63027323122488,3.84605511061344
4.7063517553176,9,6,2.84761188274474,3.7118385323613
1.84997604994224,7,27,13.8724262629861,1.84873732902555
3.66467234624107,7,8,4.06526793571977,3.4945519155832
2.73444820302147,6,7,5.93300486251193,3.12667034218437
3.75181131174921,3,2,3.35007612666806,3.73615707908969
3.06326450471069,7,9,6.45944749462012,2.94412688004108
2.21250289776253,9,23,12.0004590923349,1.90786275043454
2.50841035751955,5,10,9.29497397053744,2.77727054817548
4.31826408385477,5,4,3.60559300964622,3.61637706296869
1.61429087825279,6,19,13.4083227552394,2.10624059244367
5.3407004922153,4,4,3.63076982739749,3.6238064344978
4.15897638050313,5,4,4.18258487299786,3.48508502350819
3.42875375775147,7,13,9.17805605211261,2.42510187603295
2.77035057345124,7,5,2.96116912289193,3.67181081388534
3.80468361001981,1,0,0,4.14551425036221
3.10950557969681,4,7,6.91619101154739,3.20973121014546
3.66397505554432,5,6,5.6345679112381,3.27144840372798
3.42533164689149,6,14,8.59471826786408,2.68155730372938
3.39974460854433,3,4,6.70272214136386,3.44276015431077
3.86609071624808,8,18,6.96244982903859,2.71408827032657
3.15613870493303,5,15,7.87201724009513,2.86486387315311
6.06339157779679,2,0,0,4.34503222333143
3.37858986300244,4,8,5.86514125674552,3.37890667859082
5.39017268049543,4,4,5.77867871300171,3.39991099456448
3.28836147497588,4,8,6.03910836551837,3.27534372994346
3.36453425251024,7,10,5.43705857504313,2.96644521721187
5.63899705544025,3,0,0,3.79287366983357
2.45897339881964,8,27,12.2503808019249,1.84823201764636
6.03621972166422,5,2,1.38066900261357,4.27133915436536
2.89982845291379,12,13,7.90986268230441,2.34601510895391
5.68398482434596,4,3,5.18284716649649,3.42646562542202
3.55602051109316,1,2,4.05445754556468,4.14838176930574
4.92311846248849,2,1,6.98766799821881,3.67296620429832
9.4832563237468,5,1,0.707207869478776,4.38135227187533
3.28354792887746,4,2,3.24313746049173,3.65920948328408
1.77771636684288,7,11,7.64020913183942,2.68406716569509
2.92224892467573,6,13,11.3123976102987,2.43983847981837
4.102836798913,2,1,9.9504502609282,3.6281924187857
4.42538478759365,1,2,8.1539923720237,3.87088041475963
3.58460623281855,6,6,5.53007720515918,3.15028326213918
2.8482378974648,7,10,5.46348557374621,3.10961410284106
4.11436432052934,4,6,5.25189977560386,3.48222320365076
3.34932937041706,0,0,0,-1
6.34474282710202,5,3,2.82301472137084,3.74191135887128
3.97534766349771,4,6,5.13886078757686,3.49584730598959
3.33439430969262,8,12,6.27755054438434,2.83623122476402
3.6863098965305,6,12,6.84519326236526,2.92230516067106
3.95453058542208,7,12,5.54083165767584,2.93819958764192
4.09371404542181,4,2,2.49393257683653,3.87178768659941
3.84729367507882,2,7,13.8949850465288,3.11493549313404
6.0988501239142,2,0,0,4.25995974602302
2.21650109859539,5,10,8.99171399815223,2.8086555587934
3.99044711948503,3,4,8.60959530001804,3.30495348100672
4.20583384699019,7,6,3.71600035614945,3.49531494174518
3.12447973043931,5,13,10.6477545695217,2.52781621979729
4.20735912677004,4,10,7.14776321453922,3.1696876702804
3.08112543365545,5,6,4.91229512305388,3.37369535444862
3.45830297181315,6,10,6.55611114141114,2.97644706614215
4.30211587930704,10,10,3.89012005682565,3.45534835616576
1.9980057672869,6,22,14.0719071049431,2.03303351262894
2.5085234703539,4,1,1.43675272516743,3.75249411954131
3.14020615614525,7,16,10.0284890855209,2.34611552230601
3.97742786250741,5,6,5.08640111092361,3.37893002324252
2.39633527933231,4,7,9.36654612859069,3.01299409754275
3.30187247195022,3,6,6.80461345941368,3.37632953084441
2.87706378641528,8,16,7.86843934690676,2.54869422058586
3.4971502004171,6,5,4.43806782918232,3.38789561253391
2.78067310821792,8,11,5.75125764286919,2.9793132847263
4.01665946316886,2,2,3.36083390688112,3.99435621895792
3.28895315044146,8,17,7.7857843806853,2.56705995733705
4.66074460219037,0,0,0,-1
4.23404734504224,4,12,9.26753741210134,2.85791942920984
3.74345098007204,8,12,6.33219969762436,2.79000896008226
4.38383370451307,7,5,2.81749242138699,3.77221532669291
6.34311694585922,2,1,5.9507927406238,3.69123556867885
3.45972478647208,2,2,6.86695936752359,3.6771829814716
3.6977750710219,5,18,12.0385245755302,2.37580992728354
5.05129146331315,2,1,1.73746550152475,4.14945702562228
2.65515241569753,6,7,8.38182769023192,2.80177504610538
4.21331485964442,5,4,2.62309804057191,3.96908736951114
3.8368706350685,3,8,7.9231710439023,3.2268145556126
5.45512190511441,3,3,4.3124233227445,3.66536700520577
4.54164392036999,4,0,0,4.16354653030026
3.02877058683134,1,3,6.3308785255252,3.93594804490505
5.88517595468988,3,6,5.51138363221237,3.61769025099068
4.15439774361812,7,12,4.82929998514857,3.30548556201677
2.51227698036064,2,5,8.34116801584091,3.45382410354157
3.49320839401645,10,12,4.84250653871935,3.10294918616465
4.14687892293513,4,3,3.53021964471824,3.73103796505215
3.20306852719714,5,8,6.02967517268833,3.22073318880796
5.86334947120857,2,0,0,3.88220303134916
2.2831398460977,6,9,7.95430688955903,2.79593466077389
2.27622554627611,6,9,7.51100854719701,2.81479616299637
4.90950909182969,2,5,10.7592920577023,3.3001010850221
2.72127894749847,6,15,10.9900232072851,2.24265426393636
2.44923202985663,8,21,10.4888038609807,2.16128794732998
2.99326163919467,4,7,9.304029456193,2.98294599396267
6.33160266119222,5,3,3.81847813528261,3.52513405388977
3.41466811516352,4,14,12.8314339585554,2.52131201697158
2.10264175745991,8,18,9.43908809843476,2.19990009927
6.61323997951255,6,2,1.8256072833962,3.82124028205525
3.30406807575182,5,8,6.74383029125741,3.09563464962523
3.05458453519371,1,2,11.9439718160391,3.76840716563147
3.6348157543597,8,4,3.24489330874529,3.47736538972266
3.87512378481138,8,10,4.8678940179696,3.19028930706701
3.78767859415971,1,1,6.69898994268698,3.9663317356557
2.24424401694373,4,16,16.0478498724037,2.31705834210333
2.96227968240244,8,6,3.47585526184082,3.3787144415854
1.85353242340719,8,23,12.4976389097581,1.96423431171236
3.05320406834383,9,23,8.66787263494317,2.30860395560502
4.9367968643903,4,0,0,3.918844473082
3.35672347244149,5,8,6.10388726285682,3.0958756768445
4.24172583527913,5,6,7.10140399187074,3.01488523254454
3.79003267671695,3,1,1.85798939114323,3.93617544230417
4.12318403223696,1,2,27.4971167089549,3.58634565959414
