"V1","V2","V3","V4","V5"
2.92713691848977,14,40,7.03021033860215,2.36336822828171
3.64842469495125,5,15,8.16400901601178,3.07706931975639
6.78966139401273,0,0,0,-1
2.96243998807752,10,39,7.24202198648307,2.51316591186028
4.51555165211712,6,17,4.40885961543567,3.85807491026872
4.71855598723145,2,17,10.4056987458971,3.43986686260217
3.1597026663394,8,24,7.44503763034281,2.70901454642681
3.76031573518062,7,16,8.05697628058202,2.77117568828758
4.54937514456476,7,29,6.48617895970187,3.00781876238857
4.47212679373924,1,8,8.3125711210547,4.21127605757813
5.46483731530496,10,22,4.22342978623313,3.56925808484025
4.07948409122134,11,14,4.08310152777591,3.49450294472325
2.99336429670513,8,31,6.8786912875193,2.7946235237368
3.59391165867543,15,39,4.84653322830937,3.10255617316608
4.09079158420619,14,18,3.24482963801822,3.9471610854723
2.60927856129887,15,63,7.4413837986351,2.1887207033996
3.93437303496499,4,19,12.8609531445683,2.69231658572138
4.66538092565276,5,13,4.12509619139572,4.09045655083218
3.942839779284,7,22,6.88820717203223,2.94556513985204
2.82168072632292,17,70,7.97166205693403,2.01542696524967
5.21673587257319,3,6,4.36855159487823,4.27527553455709
4.12496893565967,10,24,5.21552090283484,3.14038146324258
3.80811334439956,17,33,4.35556185799739,3.29563242998929
4.76853361259294,6,13,4.51319669833236,3.75886827656326
3.39139496787568,13,42,5.84444393091651,2.75102733236059
3.20861746069565,7,34,9.9364598002089,2.34451152990731
3.3944502011419,12,33,5.5308535027415,2.90622359719041
3.49421833062498,10,25,6.08620067453507,2.85417992126772
2.41698159198714,9,67,11.561341283485,1.82490960015683
4.29091376865554,11,36,4.37596521742996,3.49499509236288
5.00925088427567,5,16,5.63209587506914,3.57072069538509
3.2676958086255,4,15,7.6518045775106,3.33720866913588
2.41197114179208,13,51,7.86107746717446,2.17803390575637
4.794966150965,12,22,3.0896579963961,4.25144396237152
5.86798656406646,10,14,2.68590822797437,4.50405311553202
3.34945961760591,10,32,5.99785590580895,2.86795432475394
3.77963443829902,9,37,8.18889907637934,2.40090728394821
3.79091132611968,3,11,7.55523185984136,3.6347784314137
5.37055322309664,14,24,3.32206028051871,4.01029934417079
6.19291848595983,13,25,2.9219168685034,4.46007877839459
2.57723990316118,14,76,9.1700723063085,1.85050555669082
4.65694848039357,14,22,3.94189304608206,3.53614279590433
4.48764421270825,4,13,4.97021517507281,3.95821012881492
4.69328175017153,8,20,4.18967969743775,3.74367207324346
4.34759077594583,13,26,6.47448742111744,2.58220226505737
2.80028636107977,13,47,6.83831503759408,2.43718417598603
4.2494483052465,14,21,3.1479703723652,4.10281890299729
3.15630929201634,9,39,8.77156678745849,2.2863273293038
3.73502004216888,11,27,4.60360175997114,3.34473075693882
4.36951869712517,7,17,4.3731606362684,3.74037209871724
3.08232135073143,20,58,5.07062592949022,2.93715459741491
3.59901709636553,10,28,6.43094735891421,2.7466556545546
2.63209021133703,13,57,8.36724080535157,2.06592818683391
2.99976990336028,11,35,7.08100192857506,2.49778481666246
5.02663109906666,13,26,3.38545912040765,4.00902445762256
4.40050574458443,10,24,4.59552275750807,3.40156296631064
4.2807104905411,11,15,4.43736393722111,3.34607027486413
3.53534435198949,5,26,13.6786331926088,2.33482038611483
4.03633155890689,12,20,5.04846652991361,3.08133836770182
5.95029092892619,5,9,4.85953893379556,3.77802882522226
3.34312584848404,8,21,8.29409372865792,2.56932252893224
4.00270074985399,9,26,5.99826182959947,2.96168456476616
3.30268373837397,11,26,5.08367541316328,3.12931445863588
2.67522094636451,17,58,7.68143294638451,2.09597063845783
4.4733382892545,10,26,4.32537632984473,3.54908316101491
5.18977255837943,6,16,6.42060921131083,3.21455799974316
3.90762155858011,6,12,4.90275645445578,3.62693670237064
3.12265038182982,11,39,7.85789863492552,2.30889739091884
2.38512785885316,14,73,7.96825442998252,2.0815444011249
6.46756942794421,5,14,3.67443051081142,4.33498039784063
3.25976604676988,10,34,9.57341186218188,2.11342999951203
3.97781957667964,4,13,5.96717338685322,3.67972080393746
6.06323269378414,4,6,3.59470472047479,4.28626937928242
4.40563230097989,8,17,3.85637011242468,3.87367104624197
3.02755600964081,7,41,8.47122394676978,2.53085473203545
3.7575560433072,6,20,5.77549465491685,3.36917564335679
5.14489163727992,4,14,9.56103824206972,3.09942353766968
3.58717998240165,6,30,8.37208186857186,2.73459003055407
3.27640965792872,8,25,8.21303123522594,2.56217440825062
3.27422257402346,13,29,6.08064475239055,2.68731754739993
5.7318398495766,7,8,2.10288958678919,4.94524076309459
4.18457491444283,2,11,10.3943790859126,3.57473696934332
2.16539860953289,17,84,10.6471065698361,1.55738829441038
4.94859412960539,9,14,3.83158843843532,3.75588043992303
5.96795579674654,2,9,8.74254472205495,3.80298782599985
4.15773537651926,9,14,3.79986334252876,3.78760254421809
4.28218384768992,8,20,4.85832453945547,3.43951169702123
5.08660719386266,9,19,4.51821847596351,3.48802531483519
4.25449206073725,8,20,5.18918879912785,3.31505879328404
3.4193262584039,10,29,6.2549808930806,2.79510119666521
4.13821171212125,5,19,5.26692677031028,3.68479790625063
3.59955990804869,13,32,4.81626362851526,3.1575622020594
2.69043710913441,9,52,10.2703700050334,2.02331177413643
5.33042368881005,7,14,3.44550818034617,4.18246926382707
4.03537495099825,7,17,6.07766784038969,3.17345385942487
3.34066412220725,14,46,6.79369933317686,2.40583664408041
3.15572793360714,7,21,6.53204579045304,3.02537753384572
3.68264289041591,9,34,6.26132723168832,2.85779486841949
2.61907818215118,15,62,7.08724031993082,2.27918537691789
3.85773956925094,9,30,5.97589356995999,2.95361380517183
3.64872787738331,8,37,6.61050753967999,2.84290408674505
2.67622331789858,10,44,8.55931737961746,2.22725880191067
3.70070982692288,6,16,6.77585607704983,3.1469081758869
6.94281886024932,5,13,3.80932093933508,4.23866834352288
2.96650332393909,15,56,6.61979206848845,2.4172293747375
2.3955124593325,17,69,8.70566808313486,1.87128872239229
3.35070476971807,8,18,5.22142051290532,3.29807504880802
4.39361617583792,9,14,3.22629947442309,4.12976635314418
5.88250751529182,6,8,3.0598429552339,4.3031291905449
3.46475409502647,10,21,6.54084768231539,2.74924789931059
3.83665243319254,12,20,3.89160836685867,3.61923475684084
4.17361660998698,9,34,5.82389319986303,2.99690977488535
2.80045768350208,7,34,7.48103795810461,2.75498108249029
3.56911190183187,10,34,5.33250438672119,3.10002540642078
3.29317894361866,11,21,7.11883274764882,2.55890520269885
2.67543963766358,14,65,6.99588807586959,2.32552336589472
3.08074364285092,14,38,6.92229192384088,2.3975171587268
3.22449900749112,16,37,5.43220497337587,2.81738563481916
3.34800529280195,11,33,5.18663743040238,3.10257734817062
3.33987330187552,7,28,6.74398470416905,2.95476211469317
4.20797942955113,9,6,1.75755527022922,4.86013659648666
4.17473582319594,14,32,4.93522148020868,3.07470588434851
3.83200081843032,13,32,6.18573127816825,2.648010742357
4.96740031088874,4,14,7.29901859910109,3.41489391378893
3.83942030961777,12,32,5.85863055262295,2.79331021341011
3.98237113235108,7,32,6.05914745335382,3.13659421120381
3.47055418837803,10,32,7.23429828512552,2.53684571884028
3.2801128096761,14,37,5.92034904593156,2.68542279799786
3.9376985313497,6,13,5.27939732739232,3.52331479842895
4.05949161776104,9,18,3.83594955543802,3.82610348972298
3.92008283732875,10,28,6.6450927780919,2.68881789951907
4.36165373045978,13,25,3.14714400439174,4.21506582373997
4.29446834155276,19,32,3.38494069140147,3.96654665562444
3.5229500001828,7,31,7.17606707465968,2.83780291767321
3.28827557613969,18,46,7.13859576141376,2.23977757783118
4.45425719139886,7,15,5.33512566993013,3.37429829140732
4.69670144933168,6,9,4.20955237996577,3.8278342022053
3.13879641149325,17,69,6.20266493847327,2.49299752515572
4.40288184982645,8,13,2.81785739408671,4.50743777317545
3.52645976988965,6,22,5.99162754877405,3.29547957233141
2.36592055808248,11,40,9.26208192091282,2.05912264711827
3.68006441024744,14,44,5.42330405171502,2.86970945363976
3.17402269128539,13,47,5.78886951527315,2.75712507972429
3.89280051368426,5,23,6.44849069546824,3.33036116828323
2.53215800776222,20,72,7.05195394209681,2.2138155541851
3.89119008685363,15,27,4.4666812691289,3.26028769004229
3.89443665511542,10,30,5.21771446616376,3.15205937151429
3.46861207283278,7,22,5.70550472870849,3.24948853993209
4.69851055883011,10,18,3.6486147225323,3.86113015939721
2.93125059377777,12,41,6.37588767152692,2.61658725432245
3.10864550296781,11,31,5.74153254162682,2.89608183053706
5.13592911078116,5,6,2.9521064505345,4.36783116596061
3.78102817545832,3,23,13.1616217204422,2.80565739999824
4.82740353307624,9,31,6.2992008103094,2.85035457167974
3.2818352918049,4,30,10.8559389849208,2.71944300367103
3.21813094967415,11,35,7.29722173659904,2.44673941104252
6.37012153223601,1,3,8.50625452067982,4.40647342731314
2.6759265698301,20,79,7.47210882741724,2.09600500250742
3.73874194402746,16,38,4.5453920223152,3.22797195612236
4.67238078284937,13,32,4.09493230472995,3.56372411265954
3.17862313917298,4,27,13.9423084387154,2.48170432981526
3.27706197375566,14,40,5.72246975696387,2.7557006501604
4.73787870004754,4,9,4.67203613286373,4.01876087076637
4.13054976217497,5,17,7.15232548421313,3.21199426783309
3.45645790328133,15,46,5.16064685547791,2.95379695777044
6.06746541488623,6,12,3.45983626384129,4.24843368422225
4.14490299251626,10,28,4.48041840196485,3.47419443954855
3.09822717846386,17,57,6.52188995344301,2.39680196537437
4.17401710114978,8,29,6.9140655334889,2.80142721533519
3.40324980397786,11,25,6.70651756060682,2.63559676095076
3.29877242716817,11,33,5.5055491648663,2.97248030835793
4.05477441146042,10,30,6.47450534497853,2.7283092393725
4.60128815241647,11,18,3.37615866226279,3.98947833701908
4.42559581494602,14,31,4.70125871824076,3.17477850617342
3.49016217119579,7,16,4.8570901656243,3.53881921101093
5.67487633362517,8,16,3.35889097730737,4.18655195338362
4.50920600558698,18,49,5.24636954400958,2.86229918757889
5.24969013567781,8,24,4.51054524550592,3.61289605591534
3.32872313267233,13,30,5.02340137135881,3.06641830304301
3.61997889056929,5,23,7.29001986085073,3.14200506392605
4.41512138084214,5,5,2.8524911387866,4.34254294293945
4.31015040178072,3,10,4.18188098629862,4.42521616878113
2.74128871208587,19,57,6.23951249802081,2.47339000135758
3.25472365411685,17,59,6.92172627571375,2.2889589824589
5.30751229704966,8,17,3.58215587021309,4.05165307977794
2.50867813350856,7,40,13.671238236595,1.93729022439679
5.62499023279856,13,22,2.99126365881784,4.30441036536511
3.95591734198516,11,32,4.68034641998301,3.32401342648573
3.27417519278891,10,21,6.99762515274051,2.6418761087525
4.21798671206981,11,27,5.38535120649666,3.01036463292981
2.39920534077455,12,54,9.38941442714017,1.94552201883636
5.0202971989676,12,22,3.34903989394091,4.02533167279703
2.64339621447836,9,36,11.7139447303428,1.92637988969661
4.83789568615889,9,16,3.12479510977308,4.2694094837783
3.37061446071492,13,43,5.389936450364,2.91670067508805
2.99886860256491,11,24,5.89345082377911,2.85340603836224
4.95994792781698,10,20,3.94125808307328,3.7118324720729
3.76726168469824,7,39,7.76250581927171,2.67136985914905
4.87234592786986,7,10,3.56934599522995,3.99138011875995
3.32092977171184,8,33,8.30631840443059,2.4905211189605
3.91052872412535,6,21,7.23264161781306,3.00972566897085
4.54782695811038,9,17,4.89663419838068,3.32523132229887
4.78921781905827,5,10,4.16424648366852,4.02305325979107
3.16658459927266,8,30,6.62206463297228,2.86273973018305
4.41638315207297,6,9,5.11210504680104,3.54479425512461
3.04286404241584,10,43,8.89991036083262,2.17081302868253
3.48754112211146,12,38,6.14373893267381,2.69574096261974
4.51508090558235,8,16,5.41588224307658,3.2406172011198
2.7721548699202,10,32,6.48361517499515,2.72142452931384
2.8003634443069,8,45,8.89146272563606,2.33989212586327
2.57140869396434,15,75,10.0486389640096,1.69156825717909
3.83151475389295,14,30,4.09540309164331,3.51121753504923
5.95931997321442,11,20,3.33442723163185,4.06251282410833
5.56176547742937,9,25,4.41168918851715,3.57377806116889
3.36404433249422,14,32,6.35500301197105,2.56424892875428
3.27746937457976,11,27,5.49547224004887,2.97671129574734
3.3093998088284,9,26,6.53576478958314,2.80800744174499
5.66853722555095,7,10,3.09240961783603,4.26300137056282
3.94926341285658,8,19,4.7711740309147,3.46520368292601
2.38395737849281,14,63,9.08680880922022,1.88479799738632
5.13180130853989,3,0,0,4.86731971381685
3.95632451932145,5,28,9.81950617000104,2.68210314045765
3.78212129937634,12,41,5.44251175223516,2.94037882994867
4.86590966897498,2,7,5.78793771790764,4.24395528504597
5.50087068047208,3,10,6.34986333691205,3.85095391424433
2.61346186273548,12,50,8.08738014634691,2.17627917944668
3.1099526973456,8,46,8.70948835542029,2.3689693170225
4.02332430416659,8,23,5.12845198103951,3.33930680239549
3.26595141553893,15,37,5.05858966698369,2.98993404318606
3.27324702675345,13,34,5.94334483818587,2.71809730710628
2.87066506717078,12,48,7.0431183252539,2.42091276326918
2.55599712079382,12,51,9.61683619889092,1.91757582274834
5.38484617005522,10,28,5.9020309162002,2.89525792865992
4.3929045412993,7,16,4.96306543667118,3.51157440787584
2.70300371727472,10,50,7.41304472655119,2.44414733128743
5.57592950243074,10,16,3.14736464604619,4.17863193412436
2.91011519603852,16,47,5.87859661734528,2.64171218811375
3.51538179572586,10,31,6.10682516718264,2.83494226891139
4.41366427536197,14,36,3.87663844697161,3.69033141789157
3.02104107891855,10,49,7.29472359128275,2.47365857516714
3.86912614141759,4,13,5.80684550286949,3.71677153441165
2.6287787381393,11,27,8.37387495726198,2.28472221645154
3.56844029832959,4,27,8.9990780755785,2.99264923058908
4.81587142807191,14,15,2.90241233680657,4.14587792396203
4.60816173665537,8,16,3.88321841648794,3.86195734869874
2.83218845224574,9,36,8.63650987452149,2.32200454630328
4.20432169756491,16,36,4.15009151009327,3.45665146468654
3.24343809800678,9,24,7.69322648386909,2.55604514081284
2.96783299678238,12,34,7.2841829050411,2.4111089515908
5.31731754137978,10,22,3.70217342326831,3.90211104045746
4.23759235425899,8,12,4.2391989864414,3.63264632062962
3.67898737294506,11,25,5.02355779869173,3.16748597078861
